2025-09-19T09:01:18.461Z [INFO] [Request] GET / | Body: {} | Query: {} | Params: {}
2025-09-20T12:47:43.095Z [INFO] [Response] GET /api/admin/payments | Status: 200 | Body: [{"id":18,"bookingId":19,"userId":"demo-client-001","amount":"240.00","paymentMethod":"mock_card","transactionId":"mock_19_1758372402864","status":"completed","discountAmount":"0.00","discountReason":null,"processedAt":"2025-09-20T12:46:42.864Z","createdAt":"2025-09-20T18:16:42.865Z","userName":"John","userEmail":"client@demo.com","startDate":"2025-09-20","endDate":"2025-09-20"},{"id":17,"bookingId":18,"userId":"demo-client-001","amount":"200.00","paymentMethod":"mock_card","transactionId":"mock_18_1758372020365","status":"completed","discountAmount":"0.00","discountReason":null,"processedAt":"2025-09-20T12:40:20.365Z","createdAt":"2025-09-20T18:10:20.366Z","userName":"John","userEmail":"client@demo.com","startDate":"2025-10-06","endDate":"2025-10-06"},{"id":16,"bookingId":17,"userId":"demo-client-001","amount":"240.00","paymentMethod":"mock_card","transactionId":"mock_17_1758371869121","status":"completed","discountAmount":"0.00","discountReason":null,"processedAt":"2025-09-20T12:37:49.121Z","createdAt":"2025-09-20T18:07:49.122Z","userName":"John","userEmail":"client@demo.com","startDate":"2025-10-05","endDate":"2025-10-05"},{"id":15,"bookingId":16,"userId":"demo-client-001","amount":"240.00","paymentMethod":"mock_card","transactionId":"mock_16_1758371651619","status":"completed","discountAmount":"0.00","discountReason":null,"processedAt":"2025-09-20T12:34:11.619Z","createdAt":"2025-09-20T18:04:11.620Z","userName":"John","userEmail":"client@demo.com","startDate":"2025-10-04","endDate":"2025-10-04"},{"id":14,"bookingId":15,"userId":"demo-client-001","amount":"200.00","paymentMethod":"mock_card","transactionId":"mock_15_1758371520800","status":"completed","discountAmount":"0.00","discountReason":null,"processedAt":"2025-09-20T12:32:00.800Z","createdAt":"2025-09-20T18:02:00.800Z","userName":"John","userEmail":"client@demo.com","startDate":"2025-10-03","endDate":"2025-10-03"},{"id":13,"bookingId":14,"userId":"demo-client-001","amount":"200.00","paymentMethod":"mock_card","transactionId":"mock_14_1758371394668","status":"completed","discountAmount":"0.00","discountReason":null,"processedAt":"2025-09-20T12:29:54.668Z","createdAt":"2025-09-20T17:59:54.670Z","userName":"John","userEmail":"client@demo.com","startDate":"2025-10-02","endDate":"2025-10-02"},{"id":12,"bookingId":13,"userId":"demo-client-001","amount":"200.00","paymentMethod":"mock_card","transactionId":"mock_13_1758371238986","status":"completed","discountAmount":"0.00","discountReason":null,"processedAt":"2025-09-20T12:27:18.986Z","createdAt":"2025-09-20T17:57:18.987Z","userName":"John","userEmail":"client@demo.com","startDate":"2025-10-01","endDate":"2025-10-01"},{"id":11,"bookingId":12,"userId":"demo-client-001","amount":"200.00","paymentMethod":"mock_card","transactionId":"mock_12_1758371010756","status":"completed","discountAmount":"0.00","discountReason":null,"processedAt":"2025-09-20T12:23:30.756Z","createdAt":"2025-09-20T17:53:30.757Z","userName":"John","userEmail":"client@demo.com","startDate":"2025-09-30","endDate":"2025-09-30"},{"id":10,"bookingId":11,"userId":"demo-client-001","amount":"200.00","paymentMethod":"mock_card","transactionId":"mock_11_1758370681172","status":"completed","discountAmount":"0.00","discountReason":null,"processedAt":"2025-09-20T12:18:01.172Z","createdAt":"2025-09-20T17:48:01.174Z","userName":"John","userEmail":"client@demo.com","startDate":"2025-09-29","endDate":"2025-09-29"},{"id":9,"bookingId":10,"userId":"demo-client-001","amount":"240.00","paymentMethod":"mock_card","transactionId":"mock_10_1758370357154","status":"completed","discountAmount":"0.00","discountReason":null,"processedAt":"2025-09-20T12:12:37.154Z","createdAt":"2025-09-20T17:42:37.156Z","userName":"John","userEmail":"client@demo.com","startDate":"2025-09-28","endDate":"2025-09-28"},{"id":8,"bookingId":8,"userId":"demo-client-001","amount":"200.00","paymentMethod":"mock_card","transactionId":"mock_8_1758370071036","status":"completed","discountAmount":"0.00","discountReason":null,"processedAt":"2025-09-20T12:07:51.036Z","createdAt":"2025-09-20T17:37:51.038Z","userName":"John","userEmail":"client@demo.com","startDate":"2025-09-26","endDate":"2025-09-26"},{"id":7,"bookingId":7,"userId":"demo-client-001","amount":"200.00","paymentMethod":"mock_card","transactionId":"mock_7_1758369887966","status":"completed","discountAmount":"0.00","discountReason":null,"processedAt":"2025-09-20T12:04:47.966Z","createdAt":"2025-09-20T17:34:47.967Z","userName":"John","userEmail":"client@demo.com","startDate":"2025-09-25","endDate":"2025-09-25"},{"id":6,"bookingId":6,"userId":"demo-client-001","amount":"200.00","paymentMethod":"mock_card","transactionId":"mock_6_1758369803650","status":"completed","discountAmount":"0.00","discountReason":null,"processedAt":"2025-09-20T12:03:23.650Z","createdAt":"2025-09-20T17:33:23.652Z","userName":"John","userEmail":"client@demo.com","startDate":"2025-09-24","endDate":"2025-09-24"},{"id":5,"bookingId":5,"userId":"demo-client-001","amount":"200.00","paymentMethod":"mock_card","transactionId":"mock_5_1758369050247","status":"completed","discountAmount":"0.00","discountReason":null,"processedAt":"2025-09-20T11:50:50.247Z","createdAt":"2025-09-20T17:20:50.248Z","userName":"John","userEmail":"client@demo.com","startDate":"2025-09-23","endDate":"2025-09-23"},{"id":4,"bookingId":4,"userId":"demo-client-001","amount":"240.00","paymentMethod":"mock_card","transactionId":"mock_4_1758368929315","status":"completed","discountAmount":"0.00","discountReason":null,"processedAt":"2025-09-20T11:48:49.315Z","createdAt":"2025-09-20T17:18:49.316Z","userName":"John","userEmail":"client@demo.com","startDate":"2025-09-20","endDate":"2025-09-20"},{"id":3,"bookingId":3,"userId":"user-1758260609149","amount":"200.00","paymentMethod":"mock_card","transactionId":"mock_3_1758287309454","status":"completed","discountAmount":"0.00","discountReason":null,"processedAt":"2025-09-19T13:08:29.454Z","createdAt":"2025-09-19T18:38:29.455Z","userName":"Faizan","userEmail":"faiz@gmail.com","startDate":"2025-09-22","endDate":"2025-09-22"},{"id":2,"bookingId":2,"userId":"demo-admin-001","amount":"960.00","paymentMethod":"mock_card","transactionId":"mock_2_1758287232185","status":"completed","discountAmount":"0.00","discountReason":null,"processedAt":"2025-09-19T13:07:12.185Z","createdAt":"2025-09-19T18:37:12.195Z","userName":"Admin","userEmail":"admin@demo.com","startDate":"2025-09-21","endDate":"2025-09-21"},{"id":1,"bookingId":1,"userId":"demo-admin-001","amount":"200.00","paymentMethod":"mock_card","transactionId":"mock_1_1758270159292","status":"completed","discountAmount":"0.00","discountReason":null,"processedAt":"2025-09-19T08:22:39.292Z","createdAt":"2025-09-19T13:52:39.294Z","userName":"Admin","userEmail":"admin@demo.com","startDate":"2025-09-19","endDate":"2025-09-19"}]
2025-09-20T12:47:43.099Z [INFO] [Response] GET /api/admin/pending-payments | Status: 200 | Body: [{"id":9,"userId":"demo-client-001","groundId":1,"bookingType":"full-ground","planType":"hourly","startDate":"2025-09-27","endDate":"2025-09-27","participantCount":1,"totalAmount":"240.00","paidAmount":"0.00","discountAmount":"0.00","status":"confirmed","paymentStatus":"pending","paymentMethod":"pending","createdAt":"2025-09-20T17:40:01.525Z","userName":"John","userEmail":"client@demo.com","userPhone":null,"groundName":"Court1","sportName":"Badminton","facilityName":"Badminton - Court1","pendingAmount":240,"balanceDue":240,"participants":1,"bookingDate":"2025-09-27","startTime":"06:00:00","endTime":"07:00:00","user":{"firstName":"John","lastName":"","email":"client@demo.com","phone":null}}]
2025-09-20T12:47:43.103Z [INFO] [Request] GET /favicon.ico | Body: {} | Query: {} | Params: {}
2025-09-20T12:47:45.113Z [INFO] [Request] GET /api/admin/users?page=1&limit=20 | Body: {} | Query: {"page":"1","limit":"20"} | Params: {}
2025-09-20T12:47:45.116Z [INFO] [Response] GET /api/admin/users?page=1&limit=20 | Status: 200 | Body: {"users":[{"id":"user-1758260609149","email":"faiz@gmail.com","firstName":"Faizan","lastName":"Qureshi","phone":"91315641322","role":"client","isActive":true,"createdAt":"2025-09-19T05:43:29.149Z","lastLogin":null,"bookingsCount":1,"totalSpent":200},{"id":"user-1758260160536","email":"test@gmail.com","firstName":"Faizan","lastName":"Qureshi","phone":"9131541321","role":"client","isActive":true,"createdAt":"2025-09-19T05:36:00.536Z","lastLogin":null,"bookingsCount":0,"totalSpent":0},{"id":"demo-client-001","email":"client@demo.com","firstName":"John","lastName":"Doe","phone":null,"role":"client","isActive":true,"createdAt":"2025-09-19T01:34:43.965Z","lastLogin":null,"bookingsCount":16,"totalSpent":3200},{"id":"demo-admin-001","email":"admin@demo.com","firstName":"Admin","lastName":"User","phone":null,"role":"admin","isActive":true,"createdAt":"2025-09-19T01:31:32.185Z","lastLogin":null,"bookingsCount":2,"totalSpent":1160},{"id":"user-1758225833609","email":"farhankhan2867@gmail.com","firstName":"farhan","lastName":"qureshi","phone":"0913 154 1321","role":"client","isActive":true,"createdAt":"2025-09-18T20:03:53.609Z","lastLogin":null,"bookingsCount":0,"totalSpent":0}],"total":5}
2025-09-20T12:47:45.122Z [INFO] [Request] GET /favicon.ico | Body: {} | Query: {} | Params: {}
2025-09-20T12:47:46.179Z [INFO] [Request] GET /api/admin/bookings?page=1&limit=20&sortBy=date_desc | Body: {} | Query: {"page":"1","limit":"20","sortBy":"date_desc"} | Params: {}
2025-09-20T12:47:46.182Z [INFO] [Request] GET /api/admin/sports | Body: {} | Query: {} | Params: {}
2025-09-20T12:47:46.184Z [INFO] [Request] GET /api/admin/grounds | Body: {} | Query: {} | Params: {}
2025-09-20T12:47:46.187Z [INFO] [Response] GET /api/admin/sports | Status: 200 | Body: [{"id":1,"sportId":1,"sportName":"Badminton","sportCode":"BAD12","description":"lol","bookingType":"full-ground","imageUrl":"","isActive":true,"createdAt":"2025-09-19T11:42:32.612Z","modifiedAt":"2025-09-19T11:42:32.612Z"}]
2025-09-20T12:47:46.191Z [INFO] [Response] GET /api/admin/grounds | Status: 200 | Body: [{"id":1,"groundId":1,"sportId":1,"groundName":"Court1","groundCode":"C1","location":"raipur","facilities":"w","maxCapacity":10,"imageUrl":"","isActive":true,"createdAt":"2025-09-19T11:43:01.882Z","modifiedAt":"2025-09-19T11:43:01.882Z"}]
2025-09-20T12:47:46.194Z [INFO] [Request] GET /favicon.ico | Body: {} | Query: {} | Params: {}
2025-09-20T12:47:46.222Z [INFO] [Response] GET /api/admin/bookings?page=1&limit=20&sortBy=date_desc | Status: 200 | Body: {"bookings":[{"id":18,"userId":"demo-client-001","sportId":1,"groundId":1,"bookingType":"full-ground","planType":"hourly","startDate":"2025-10-06","endDate":"2025-10-06","duration":1,"participantCount":1,"totalAmount":"200.00","paidAmount":"200.00","discountAmount":"0.00","status":"confirmed","paymentStatus":"completed","paymentMethod":"pending","isRecurring":false,"recurringEndDate":null,"notes":null,"createdAt":"2025-09-20T18:09:55.167Z","updatedAt":"2025-09-20T12:40:20.374Z","firstName":"John","lastName":"Doe","userName":"John Doe","userEmail":"client@demo.com","userPhone":null,"sportName":"Badminton","groundName":"Court1","facilityName":"Court1","facilityId":1,"capacity":10,"bookingDate":"2025-10-06","startTime":"06:00:00","endTime":"07:00:00"},{"id":17,"userId":"demo-client-001","sportId":1,"groundId":1,"bookingType":"full-ground","planType":"hourly","startDate":"2025-10-05","endDate":"2025-10-05","duration":1,"participantCount":1,"totalAmount":"240.00","paidAmount":"240.00","discountAmount":"0.00","status":"confirmed","paymentStatus":"completed","paymentMethod":"pending","isRecurring":false,"recurringEndDate":null,"notes":null,"createdAt":"2025-09-20T18:07:27.032Z","updatedAt":"2025-09-20T12:37:49.130Z","firstName":"John","lastName":"Doe","userName":"John Doe","userEmail":"client@demo.com","userPhone":null,"sportName":"Badminton","groundName":"Court1","facilityName":"Court1","facilityId":1,"capacity":10,"bookingDate":"2025-10-05","startTime":"12:00:00","endTime":"13:00:00"},{"id":16,"userId":"demo-client-001","sportId":1,"groundId":1,"bookingType":"full-ground","planType":"hourly","startDate":"2025-10-04","endDate":"2025-10-04","duration":1,"participantCount":1,"totalAmount":"240.00","paidAmount":"240.00","discountAmount":"0.00","status":"confirmed","paymentStatus":"completed","paymentMethod":"pending","isRecurring":false,"recurringEndDate":null,"notes":null,"createdAt":"2025-09-20T18:03:47.061Z","updatedAt":"2025-09-20T12:34:11.629Z","firstName":"John","lastName":"Doe","userName":"John Doe","userEmail":"client@demo.com","userPhone":null,"sportName":"Badminton","groundName":"Court1","facilityName":"Court1","facilityId":1,"capacity":10,"bookingDate":"2025-10-04","startTime":"08:00:00","endTime":"09:00:00"},{"id":15,"userId":"demo-client-001","sportId":1,"groundId":1,"bookingType":"full-ground","planType":"hourly","startDate":"2025-10-03","endDate":"2025-10-03","duration":1,"participantCount":1,"totalAmount":"200.00","paidAmount":"200.00","discountAmount":"0.00","status":"confirmed","paymentStatus":"completed","paymentMethod":"pending","isRecurring":false,"recurringEndDate":null,"notes":null,"createdAt":"2025-09-20T18:01:36.296Z","updatedAt":"2025-09-20T12:32:00.810Z","firstName":"John","lastName":"Doe","userName":"John Doe","userEmail":"client@demo.com","userPhone":null,"sportName":"Badminton","groundName":"Court1","facilityName":"Court1","facilityId":1,"capacity":10,"bookingDate":"2025-10-03","startTime":"08:00:00","endTime":"09:00:00"},{"id":14,"userId":"demo-client-001","sportId":1,"groundId":1,"bookingType":"full-ground","planType":"hourly","startDate":"2025-10-02","endDate":"2025-10-02","duration":1,"participantCount":1,"totalAmount":"200.00","paidAmount":"200.00","discountAmount":"0.00","status":"confirmed","paymentStatus":"completed","paymentMethod":"pending","isRecurring":false,"recurringEndDate":null,"notes":null,"createdAt":"2025-09-20T17:59:20.712Z","updatedAt":"2025-09-20T12:29:54.677Z","firstName":"John","lastName":"Doe","userName":"John Doe","userEmail":"client@demo.com","userPhone":null,"sportName":"Badminton","groundName":"Court1","facilityName":"Court1","facilityId":1,"capacity":10,"bookingDate":"2025-10-02","startTime":"08:00:00","endTime":"09:00:00"},{"id":13,"userId":"demo-client-001","sportId":1,"groundId":1,"bookingType":"full-ground","planType":"hourly","startDate":"2025-10-01","endDate":"2025-10-01","duration":1,"participantCount":1,"totalAmount":"200.00","paidAmount":"200.00","discountAmount":"0.00","status":"confirmed","paymentStatus":"completed","paymentMethod":"pending","isRecurring":false,"recurringEndDate":null,"notes":null,"createdAt":"2025-09-20T17:56:55.449Z","updatedAt":"2025-09-20T12:27:18.997Z","firstName":"John","lastName":"Doe","userName":"John Doe","userEmail":"client@demo.com","userPhone":null,"sportName":"Badminton","groundName":"Court1","facilityName":"Court1","facilityId":1,"capacity":10,"bookingDate":"2025-10-01","startTime":"08:00:00","endTime":"09:00:00"},{"id":12,"userId":"demo-client-001","sportId":1,"groundId":1,"bookingType":"full-ground","planType":"hourly","startDate":"2025-09-30","endDate":"2025-09-30","duration":1,"participantCount":1,"totalAmount":"200.00","paidAmount":"200.00","discountAmount":"0.00","status":"confirmed","paymentStatus":"completed","paymentMethod":"pending","isRecurring":false,"recurringEndDate":null,"notes":null,"createdAt":"2025-09-20T17:52:26.752Z","updatedAt":"2025-09-20T12:23:30.769Z","firstName":"John","lastName":"Doe","userName":"John Doe","userEmail":"client@demo.com","userPhone":null,"sportName":"Badminton","groundName":"Court1","facilityName":"Court1","facilityId":1,"capacity":10,"bookingDate":"2025-09-30","startTime":"16:00:00","endTime":"17:00:00"},{"id":11,"userId":"demo-client-001","sportId":1,"groundId":1,"bookingType":"full-ground","planType":"hourly","startDate":"2025-09-29","endDate":"2025-09-29","duration":1,"participantCount":1,"totalAmount":"200.00","paidAmount":"200.00","discountAmount":"0.00","status":"confirmed","paymentStatus":"completed","paymentMethod":"pending","isRecurring":false,"recurringEndDate":null,"notes":null,"createdAt":"2025-09-20T17:47:29.244Z","updatedAt":"2025-09-20T12:18:01.182Z","firstName":"John","lastName":"Doe","userName":"John Doe","userEmail":"client@demo.com","userPhone":null,"sportName":"Badminton","groundName":"Court1","facilityName":"Court1","facilityId":1,"capacity":10,"bookingDate":"2025-09-29","startTime":"06:00:00","endTime":"07:00:00"},{"id":10,"userId":"demo-client-001","sportId":1,"groundId":1,"bookingType":"full-ground","planType":"hourly","startDate":"2025-09-28","endDate":"2025-09-28","duration":1,"participantCount":1,"totalAmount":"240.00","paidAmount":"240.00","discountAmount":"0.00","status":"confirmed","paymentStatus":"completed","paymentMethod":"pending","isRecurring":false,"recurringEndDate":null,"notes":null,"createdAt":"2025-09-20T17:42:09.438Z","updatedAt":"2025-09-20T12:12:37.165Z","firstName":"John","lastName":"Doe","userName":"John Doe","userEmail":"client@demo.com","userPhone":null,"sportName":"Badminton","groundName":"Court1","facilityName":"Court1","facilityId":1,"capacity":10,"bookingDate":"2025-09-28","startTime":"10:00:00","endTime":"11:00:00"},{"id":9,"userId":"demo-client-001","sportId":1,"groundId":1,"bookingType":"full-ground","planType":"hourly","startDate":"2025-09-27","endDate":"2025-09-27","duration":1,"participantCount":1,"totalAmount":"240.00","paidAmount":"0.00","discountAmount":"0.00","status":"confirmed","paymentStatus":"pending","paymentMethod":"pending","isRecurring":false,"recurringEndDate":null,"notes":null,"createdAt":"2025-09-20T17:40:01.525Z","updatedAt":"2025-09-20T17:40:01.525Z","firstName":"John","lastName":"Doe","userName":"John Doe","userEmail":"client@demo.com","userPhone":null,"sportName":"Badminton","groundName":"Court1","facilityName":"Court1","facilityId":1,"capacity":10,"bookingDate":"2025-09-27","startTime":"10:00:00","endTime":"11:00:00"},{"id":8,"userId":"demo-client-001","sportId":1,"groundId":1,"bookingType":"full-ground","planType":"hourly","startDate":"2025-09-26","endDate":"2025-09-26","duration":1,"participantCount":1,"totalAmount":"200.00","paidAmount":"200.00","discountAmount":"0.00","status":"confirmed","paymentStatus":"completed","paymentMethod":"pending","isRecurring":false,"recurringEndDate":null,"notes":null,"createdAt":"2025-09-20T17:37:22.482Z","updatedAt":"2025-09-20T12:07:51.046Z","firstName":"John","lastName":"Doe","userName":"John Doe","userEmail":"client@demo.com","userPhone":null,"sportName":"Badminton","groundName":"Court1","facilityName":"Court1","facilityId":1,"capacity":10,"bookingDate":"2025-09-26","startTime":"08:00:00","endTime":"09:00:00"},{"id":7,"userId":"demo-client-001","sportId":1,"groundId":1,"bookingType":"full-ground","planType":"hourly","startDate":"2025-09-25","endDate":"2025-09-25","duration":1,"participantCount":1,"totalAmount":"200.00","paidAmount":"200.00","discountAmount":"0.00","status":"confirmed","paymentStatus":"completed","paymentMethod":"pending","isRecurring":false,"recurringEndDate":null,"notes":null,"createdAt":"2025-09-20T17:34:00.663Z","updatedAt":"2025-09-20T12:04:47.975Z","firstName":"John","lastName":"Doe","userName":"John Doe","userEmail":"client@demo.com","userPhone":null,"sportName":"Badminton","groundName":"Court1","facilityName":"Court1","facilityId":1,"capacity":10,"bookingDate":"2025-09-25","startTime":"06:00:00","endTime":"07:00:00"},{"id":6,"userId":"demo-client-001","sportId":1,"groundId":1,"bookingType":"full-ground","planType":"hourly","startDate":"2025-09-24","endDate":"2025-09-24","duration":1,"participantCount":1,"totalAmount":"200.00","paidAmount":"200.00","discountAmount":"0.00","status":"confirmed","paymentStatus":"completed","paymentMethod":"pending","isRecurring":false,"recurringEndDate":null,"notes":null,"createdAt":"2025-09-20T17:32:57.760Z","updatedAt":"2025-09-20T12:03:23.663Z","firstName":"John","lastName":"Doe","userName":"John Doe","userEmail":"client@demo.com","userPhone":null,"sportName":"Badminton","groundName":"Court1","facilityName":"Court1","facilityId":1,"capacity":10,"bookingDate":"2025-09-24","startTime":"08:00:00","endTime":"09:00:00"},{"id":5,"userId":"demo-client-001","sportId":1,"groundId":1,"bookingType":"full-ground","planType":"hourly","startDate":"2025-09-23","endDate":"2025-09-23","duration":1,"participantCount":1,"totalAmount":"200.00","paidAmount":"200.00","discountAmount":"0.00","status":"confirmed","paymentStatus":"completed","paymentMethod":"pending","isRecurring":false,"recurringEndDate":null,"notes":null,"createdAt":"2025-09-20T17:20:17.733Z","updatedAt":"2025-09-20T11:50:50.257Z","firstName":"John","lastName":"Doe","userName":"John Doe","userEmail":"client@demo.com","userPhone":null,"sportName":"Badminton","groundName":"Court1","facilityName":"Court1","facilityId":1,"capacity":10,"bookingDate":"2025-09-23","startTime":"06:00:00","endTime":"07:00:00"},{"id":3,"userId":"user-1758260609149","sportId":1,"groundId":1,"bookingType":"full-ground","planType":"hourly","startDate":"2025-09-22","endDate":"2025-09-22","duration":1,"participantCount":1,"totalAmount":"200.00","paidAmount":"200.00","discountAmount":"0.00","status":"confirmed","paymentStatus":"completed","paymentMethod":"pending","isRecurring":false,"recurringEndDate":null,"notes":null,"createdAt":"2025-09-19T18:38:09.146Z","updatedAt":"2025-09-19T13:08:29.462Z","firstName":"Faizan","lastName":"Qureshi","userName":"Faizan Qureshi","userEmail":"faiz@gmail.com","userPhone":"91315641322","sportName":"Badminton","groundName":"Court1","facilityName":"Court1","facilityId":1,"capacity":10,"bookingDate":"2025-09-22","startTime":"16:00:00","endTime":"17:00:00"},{"id":2,"userId":"demo-admin-001","sportId":1,"groundId":1,"bookingType":"full-ground","planType":"hourly","startDate":"2025-09-21","endDate":"2025-09-21","duration":4,"participantCount":1,"totalAmount":"960.00","paidAmount":"960.00","discountAmount":"0.00","status":"confirmed","paymentStatus":"completed","paymentMethod":"pending","isRecurring":false,"recurringEndDate":null,"notes":null,"createdAt":"2025-09-19T18:36:48.650Z","updatedAt":"2025-09-19T13:07:12.198Z","firstName":"Admin","lastName":"User","userName":"Admin User","userEmail":"admin@demo.com","userPhone":null,"sportName":"Badminton","groundName":"Court1","facilityName":"Court1","facilityId":1,"capacity":10,"bookingDate":"2025-09-21","startTime":"19:00:00","endTime":"23:00:00"},{"id":4,"userId":"demo-client-001","sportId":1,"groundId":1,"bookingType":"full-ground","planType":"hourly","startDate":"2025-09-20","endDate":"2025-09-20","duration":1,"participantCount":1,"totalAmount":"240.00","paidAmount":"240.00","discountAmount":"0.00","status":"confirmed","paymentStatus":"completed","paymentMethod":"pending","isRecurring":false,"recurringEndDate":null,"notes":null,"createdAt":"2025-09-20T17:17:58.918Z","updatedAt":"2025-09-20T11:48:49.328Z","firstName":"John","lastName":"Doe","userName":"John Doe","userEmail":"client@demo.com","userPhone":null,"sportName":"Badminton","groundName":"Court1","facilityName":"Court1","facilityId":1,"capacity":10,"bookingDate":"2025-09-20","startTime":"10:00:00","endTime":"11:00:00"},{"id":19,"userId":"demo-client-001","sportId":1,"groundId":1,"bookingType":"full-ground","planType":"hourly","startDate":"2025-09-20","endDate":"2025-09-20","duration":1,"participantCount":1,"totalAmount":"240.00","paidAmount":"240.00","discountAmount":"0.00","status":"confirmed","paymentStatus":"completed","paymentMethod":"pending","isRecurring":false,"recurringEndDate":null,"notes":null,"createdAt":"2025-09-20T18:16:19.904Z","updatedAt":"2025-09-20T12:46:42.879Z","firstName":"John","lastName":"Doe","userName":"John Doe","userEmail":"client@demo.com","userPhone":null,"sportName":"Badminton","groundName":"Court1","facilityName":"Court1","facilityId":1,"capacity":10,"bookingDate":"2025-09-20","startTime":"12:00:00","endTime":"13:00:00"},{"id":1,"userId":"demo-admin-001","sportId":1,"groundId":1,"bookingType":"full-ground","planType":"hourly","startDate":"2025-09-19","endDate":"2025-09-19","duration":1,"participantCount":1,"totalAmount":"200.00","paidAmount":"200.00","discountAmount":"0.00","status":"confirmed","paymentStatus":"completed","paymentMethod":"pending","isRecurring":false,"recurringEndDate":null,"notes":null,"createdAt":"2025-09-19T13:52:01.786Z","updatedAt":"2025-09-19T08:22:39.302Z","firstName":"Admin","lastName":"User","userName":"Admin User","userEmail":"admin@demo.com","userPhone":null,"sportName":"Badminton","groundName":"Court1","facilityName":"Court1","facilityId":1,"capacity":10,"bookingDate":"2025-09-19","startTime":"17:00:00","endTime":"18:00:00"}],"total":19}
